"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 28 20:55:59 IST 2023","Thu Dec 28 20:56:34 IST 2023","34936","chromium","pages\homePage\screenshot\groupbuy\deviceLarge.spec.ts","Amerisano HomePage test Desktop Safari","","","GroupBuy screenshot Desktop Safari viewport: 1920x1080",""
"passed","Thu Dec 28 20:55:24 IST 2023","Thu Dec 28 20:56:00 IST 2023","36582","chromium","pages\homePage\screenshot\groupbuy\deviceLarge.spec.ts","Amerisano HomePage test Macbook Pro 15","","","GroupBuy screenshot Macbook Pro 15 viewport: 1440x900",""
"passed","Thu Dec 28 20:54:44 IST 2023","Thu Dec 28 20:55:24 IST 2023","39711","chromium","pages\homePage\screenshot\groupbuy\deviceLarge.spec.ts","Amerisano HomePage test Microsoft Surface","","","GroupBuy screenshot Microsoft Surface viewport: 1366x768",""
"passed","Thu Dec 28 20:55:24 IST 2023","Thu Dec 28 20:55:59 IST 2023","35353","chromium","pages\homePage\screenshot\groupbuy\deviceLarge.spec.ts","Amerisano HomePage test Desktop Chrome","","","GroupBuy screenshot Desktop Chrome viewport: 1920x1080",""
"passed","Thu Dec 28 20:54:44 IST 2023","Thu Dec 28 20:55:24 IST 2023","40264","chromium","pages\homePage\screenshot\groupbuy\deviceLarge.spec.ts","Amerisano HomePage test MacBook Air 2020 13","","","GroupBuy screenshot MacBook Air 2020 13 viewport: 1280x800",""
"passed","Thu Dec 28 20:56:35 IST 2023","Thu Dec 28 20:57:00 IST 2023","25202","chromium","pages\homePage\screenshot\groupbuy\deviceLarge.spec.ts","Amerisano HomePage test ultrawide FHD","","","GroupBuy screenshot ultrawide FHD viewport: 2560x1080",""
"passed","Thu Dec 28 20:56:00 IST 2023","Thu Dec 28 20:56:39 IST 2023","38486","chromium","pages\homePage\screenshot\groupbuy\deviceLarge.spec.ts","Amerisano HomePage test Desktop Edge HiDPI","","","GroupBuy screenshot Desktop Edge HiDPI viewport: 1280x1024",""
