"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 05 16:16:53 IST 2024","Fri Jan 05 16:17:25 IST 2024","32516","chromium","cart\combo\as580600\s\580600s.spec.ts","","","","AS580 & AS600 Add to cart S Qty - 2",""
"passed","Fri Jan 05 16:16:15 IST 2024","Fri Jan 05 16:16:54 IST 2024","38156","chromium","cart\combo\as580600\s\580600s.spec.ts","","","","AS580 & AS600 Add to cart S Qty - 1",""
"passed","Fri Jan 05 16:16:54 IST 2024","Fri Jan 05 16:17:34 IST 2024","40282","chromium","cart\combo\as580600\s\580600s.spec.ts","","","","AS580 & AS600 Add to cart S Qty - 3",""
"passed","Fri Jan 05 16:16:15 IST 2024","Fri Jan 05 16:16:53 IST 2024","37191","chromium","cart\combo\as580600\s\580600s.spec.ts","","","","AS580 & AS600 Add to cart S Qty - 0",""
