"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 01:17:34 IST 2023","Wed Dec 27 01:18:21 IST 2023","47477","chromium","forms\paymentMethod\paypal\newbBillingAddress.spec.ts","","","","test should fail as billing/shipping address are not different Desktop Safari",""
"passed","Wed Dec 27 01:19:14 IST 2023","Wed Dec 27 01:20:02 IST 2023","48508","chromium","forms\paymentMethod\paypal\newbBillingAddress.spec.ts","","","","test should fail as billing/shipping address are not different ultrawide FHD",""
"passed","Wed Dec 27 01:15:07 IST 2023","Wed Dec 27 01:15:53 IST 2023","46125","chromium","forms\paymentMethod\paypal\newbBillingAddress.spec.ts","","","","test should fail as billing/shipping address are not different Microsoft Surface",""
"passed","Wed Dec 27 01:16:39 IST 2023","Wed Dec 27 01:17:33 IST 2023","54230","chromium","forms\paymentMethod\paypal\newbBillingAddress.spec.ts","","","","test should fail as billing/shipping address are not different Desktop Chrome",""
"passed","Wed Dec 27 01:15:53 IST 2023","Wed Dec 27 01:16:39 IST 2023","46205","chromium","forms\paymentMethod\paypal\newbBillingAddress.spec.ts","","","","test should fail as billing/shipping address are not different Macbook Pro 15",""
"passed","Wed Dec 27 01:18:21 IST 2023","Wed Dec 27 01:19:13 IST 2023","52482","chromium","forms\paymentMethod\paypal\newbBillingAddress.spec.ts","","","","test should fail as billing/shipping address are not different Desktop Edge HiDPI",""
"passed","Wed Dec 27 01:14:19 IST 2023","Wed Dec 27 01:15:07 IST 2023","47850","chromium","forms\paymentMethod\paypal\newbBillingAddress.spec.ts","","","","test should fail as billing/shipping address are not different MacBook Air 2020 13",""
