"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 23:51:03 IST 2023","Wed Dec 27 23:51:27 IST 2023","24249","chromium","pages\landingPage\buy\screenshot\hero\deviceLarge.spec.ts","Amerisano/Buy LandingPage test ultrawide FHD","","","Hero section screenshot ultrawide FHD",""
"passed","Wed Dec 27 23:50:43 IST 2023","Wed Dec 27 23:51:14 IST 2023","30620","chromium","pages\landingPage\buy\screenshot\hero\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Desktop Edge HiDPI","","","Hero section screenshot Desktop Edge HiDPI",""
"passed","Wed Dec 27 23:50:39 IST 2023","Wed Dec 27 23:51:03 IST 2023","24091","chromium","pages\landingPage\buy\screenshot\hero\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Desktop Safari","","","Hero section screenshot Desktop Safari",""
"passed","Wed Dec 27 23:49:41 IST 2023","Wed Dec 27 23:50:11 IST 2023","30499","chromium","pages\landingPage\buy\screenshot\hero\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Microsoft Surface","","","Hero section screenshot Microsoft Surface",""
"passed","Wed Dec 27 23:50:11 IST 2023","Wed Dec 27 23:50:38 IST 2023","27144","chromium","pages\landingPage\buy\screenshot\hero\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Desktop Chrome","","","Hero section screenshot Desktop Chrome",""
"passed","Wed Dec 27 23:50:11 IST 2023","Wed Dec 27 23:50:43 IST 2023","32197","chromium","pages\landingPage\buy\screenshot\hero\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Macbook Pro 15","","","Hero section screenshot Macbook Pro 15",""
"passed","Wed Dec 27 23:49:41 IST 2023","Wed Dec 27 23:50:11 IST 2023","30088","chromium","pages\landingPage\buy\screenshot\hero\deviceLarge.spec.ts","Amerisano/Buy LandingPage test MacBook Air 2020 13","","","Hero section screenshot MacBook Air 2020 13",""
