"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 05 15:02:52 IST 2024","Fri Jan 05 15:03:16 IST 2024","24033","chromium","cart\combo\as580588\580588.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 2",""
"passed","Fri Jan 05 15:57:51 IST 2024","Fri Jan 05 15:58:24 IST 2024","33626","chromium","cart\combo\as580588\xs\580588xs.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 0",""
"passed","Fri Jan 05 15:58:24 IST 2024","Fri Jan 05 15:58:55 IST 2024","30404","chromium","cart\combo\as580588\xs\580588xs.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 2",""
"passed","Fri Jan 05 15:58:31 IST 2024","Fri Jan 05 15:58:58 IST 2024","27178","chromium","cart\combo\as580588\xs\580588xs.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 3",""
"passed","Fri Jan 05 15:02:24 IST 2024","Fri Jan 05 15:02:52 IST 2024","27885","chromium","cart\combo\as580588\580588.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 1",""
"passed","Fri Jan 05 15:02:24 IST 2024","Fri Jan 05 15:02:52 IST 2024","28468","chromium","cart\combo\as580588\580588.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 0",""
"passed","Fri Jan 05 15:57:51 IST 2024","Fri Jan 05 15:58:31 IST 2024","40022","chromium","cart\combo\as580588\xs\580588xs.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 1",""
"passed","Fri Jan 05 15:02:52 IST 2024","Fri Jan 05 15:03:19 IST 2024","26806","chromium","cart\combo\as580588\580588.spec.ts","","","","AS580 & AS588 Add to cart XS Qty - 3",""
