"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 30 00:54:48 IST 2023","Sat Dec 30 00:55:17 IST 2023","29414","chromium","pages\landingPage\freebox\screenshot\form\deviceLarge.spec.ts","Amerisano LandingPage Page test Macbook Pro 15","","","Freesample LP Form screenshot Macbook Pro 15 viewport: 1440x900",""
"passed","Sat Dec 30 00:54:22 IST 2023","Sat Dec 30 00:54:48 IST 2023","25955","chromium","pages\landingPage\freebox\screenshot\form\deviceLarge.spec.ts","Amerisano LandingPage Page test MacBook Air 2020 13","","","Freesample LP Form screenshot MacBook Air 2020 13 viewport: 1280x800",""
"passed","Sat Dec 30 00:54:22 IST 2023","Sat Dec 30 00:54:52 IST 2023","30411","chromium","pages\landingPage\freebox\screenshot\form\deviceLarge.spec.ts","Amerisano LandingPage Page test Microsoft Surface","","","Freesample LP Form screenshot Microsoft Surface viewport: 1366x768",""
"passed","Sat Dec 30 00:54:52 IST 2023","Sat Dec 30 00:55:18 IST 2023","25948","chromium","pages\landingPage\freebox\screenshot\form\deviceLarge.spec.ts","Amerisano LandingPage Page test Desktop Chrome","","","Freesample LP Form screenshot Desktop Chrome viewport: 1920x1080",""
"passed","Sat Dec 30 00:55:43 IST 2023","Sat Dec 30 00:56:05 IST 2023","21844","chromium","pages\landingPage\freebox\screenshot\form\deviceLarge.spec.ts","Amerisano LandingPage Page test ultrawide FHD","","","Freesample LP Form screenshot ultrawide FHD viewport: 2560x1080",""
"passed","Sat Dec 30 00:55:18 IST 2023","Sat Dec 30 00:55:51 IST 2023","32533","chromium","pages\landingPage\freebox\screenshot\form\deviceLarge.spec.ts","Amerisano LandingPage Page test Desktop Edge HiDPI","","","Freesample LP Form screenshot Desktop Edge HiDPI viewport: 1280x1024",""
"passed","Sat Dec 30 00:55:17 IST 2023","Sat Dec 30 00:55:43 IST 2023","25715","chromium","pages\landingPage\freebox\screenshot\form\deviceLarge.spec.ts","Amerisano LandingPage Page test Desktop Safari","","","Freesample LP Form screenshot Desktop Safari viewport: 1920x1080",""
