"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 27 23:35:33 IST 2023","Wed Dec 27 23:36:17 IST 2023","43527","chromium","pages\landingPage\buy\screenshot\as580\deviceLarge.spec.ts","Amerisano/Buy LandingPage test MacBook Air 2020 13","","","AS580 screenshot MacBook Air 2020 13",""
"passed","Wed Dec 27 23:36:46 IST 2023","Wed Dec 27 23:37:17 IST 2023","30449","chromium","pages\landingPage\buy\screenshot\as580\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Desktop Edge HiDPI","","","AS580 screenshot Desktop Edge HiDPI",""
"passed","Wed Dec 27 23:36:18 IST 2023","Wed Dec 27 23:36:46 IST 2023","27644","chromium","pages\landingPage\buy\screenshot\as580\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Desktop Chrome","","","AS580 screenshot Desktop Chrome",""
"passed","Wed Dec 27 23:36:43 IST 2023","Wed Dec 27 23:37:17 IST 2023","33774","chromium","pages\landingPage\buy\screenshot\as580\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Desktop Safari","","","AS580 screenshot Desktop Safari",""
"passed","Wed Dec 27 23:35:33 IST 2023","Wed Dec 27 23:36:18 IST 2023","45140","chromium","pages\landingPage\buy\screenshot\as580\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Microsoft Surface","","","AS580 screenshot Microsoft Surface",""
"passed","Wed Dec 27 23:37:17 IST 2023","Wed Dec 27 23:37:37 IST 2023","20065","chromium","pages\landingPage\buy\screenshot\as580\deviceLarge.spec.ts","Amerisano/Buy LandingPage test ultrawide FHD","","","AS580 screenshot ultrawide FHD",""
"passed","Wed Dec 27 23:36:17 IST 2023","Wed Dec 27 23:36:43 IST 2023","25815","chromium","pages\landingPage\buy\screenshot\as580\deviceLarge.spec.ts","Amerisano/Buy LandingPage test Macbook Pro 15","","","AS580 screenshot Macbook Pro 15",""
